$itime = 500
$wv_start = 190.0
$hv = 1000
$grating = 2 1200 g/mm BLZ= 500  nm
$x_amps = 10
$x_volts = 45
$sample = DB2330
$date = 2023-07-03
$temp = 262.0
$wv_stop = 800.0
$time = 11:54:12.603000
$wv_step = 1.0
190.0	9169.0
191.0	10332.0
192.0	10021.0
193.0	9706.0
194.0	10069.0
195.0	9858.0
196.0	9962.0
197.0	9890.0
198.0	10234.0
199.0	9840.0
200.0	9969.0
201.0	9613.0
202.0	10033.0
203.0	9733.0
204.0	9844.0
205.0	9821.0
206.0	9935.0
207.0	9771.0
208.0	10083.0
209.0	9921.0
210.0	9946.0
211.0	9582.0
212.0	9732.0
213.0	9882.0
214.0	9946.0
215.0	9441.0
216.0	9926.0
217.0	9842.0
218.0	9843.0
219.0	9755.0
220.0	10171.0
221.0	9816.0
222.0	10033.0
223.0	9978.0
224.0	9572.0
225.0	9252.0
226.0	9934.0
227.0	9737.0
228.0	9973.0
229.0	9747.0
230.0	10000.0
231.0	9558.0
232.0	10176.0
233.0	9548.0
234.0	9674.0
235.0	10347.0
236.0	9986.0
237.0	9634.0
238.0	10158.0
239.0	10268.0
240.0	10169.0
241.0	9623.0
242.0	9823.0
243.0	10255.0
244.0	10081.0
245.0	9541.0
246.0	10133.0
247.0	9997.0
248.0	9672.0
249.0	9814.0
250.0	9838.0
251.0	10312.0
252.0	9946.0
253.0	10251.0
254.0	9834.0
255.0	9898.0
256.0	9548.0
257.0	9633.0
258.0	10217.0
259.0	10195.0
260.0	10138.0
261.0	10014.0
262.0	9688.0
263.0	10189.0
264.0	10239.0
265.0	9763.0
266.0	10096.0
267.0	9942.0
268.0	9978.0
269.0	9870.0
270.0	10007.0
271.0	9945.0
272.0	9996.0
273.0	9672.0
274.0	9712.0
275.0	9935.0
276.0	9610.0
277.0	9866.0
278.0	9976.0
279.0	10116.0
280.0	10108.0
281.0	10015.0
282.0	9884.0
283.0	10126.0
284.0	9702.0
285.0	10110.0
286.0	9628.0
287.0	10031.0
288.0	9740.0
289.0	10006.0
290.0	9862.0
291.0	9602.0
292.0	10008.0
293.0	9814.0
294.0	10168.0
295.0	10367.0
296.0	9660.0
297.0	10049.0
298.0	10207.0
299.0	9905.0
300.0	9995.0
301.0	9890.0
302.0	9973.0
303.0	10068.0
304.0	9909.0
305.0	10376.0
306.0	9996.0
307.0	10280.0
308.0	10046.0
309.0	9671.0
310.0	10376.0
311.0	10511.0
312.0	9909.0
313.0	9988.0
314.0	10026.0
315.0	9615.0
316.0	10181.0
317.0	9731.0
318.0	10577.0
319.0	9932.0
320.0	10146.0
321.0	9685.0
322.0	9949.0
323.0	9831.0
324.0	10119.0
325.0	10206.0
326.0	10128.0
327.0	9706.0
328.0	9905.0
329.0	10379.0
330.0	10122.0
331.0	10220.0
332.0	10003.0
333.0	10132.0
334.0	9859.0
335.0	10408.0
336.0	9909.0
337.0	9889.0
338.0	10121.0
339.0	9781.0
340.0	10331.0
341.0	9955.0
342.0	9844.0
343.0	10225.0
344.0	10228.0
345.0	10334.0
346.0	9848.0
347.0	9927.0
348.0	9632.0
349.0	9996.0
350.0	9626.0
351.0	9462.0
352.0	9759.0
353.0	9750.0
354.0	10236.0
355.0	10130.0
356.0	9942.0
357.0	9801.0
358.0	9759.0
359.0	9973.0
360.0	10153.0
361.0	9995.0
362.0	10268.0
363.0	9659.0
364.0	9862.0
365.0	9926.0
366.0	10008.0
367.0	9783.0
368.0	9387.0
369.0	9548.0
370.0	9560.0
371.0	9938.0
372.0	10138.0
373.0	10149.0
374.0	9625.0
375.0	10378.0
376.0	9946.0
377.0	10029.0
378.0	10272.0
379.0	9914.0
380.0	9708.0
381.0	9509.0
382.0	9845.0
383.0	9469.0
384.0	10097.0
385.0	10404.0
386.0	9754.0
387.0	10311.0
388.0	9953.0
