$itime = 500
$wv_start = 190.0
$hv = 1000
$grating = 2 1200 g/mm BLZ= 500  nm
$x_amps = 10
$x_volts = 45
$sample = DB2339
$date = 2023-07-04
$temp = 302.0
$wv_stop = 800.0
$time = 12:01:27.564000
$wv_step = 1.0
190.0	12300.0
191.0	11713.0
192.0	11911.0
193.0	12171.0
194.0	11973.0
195.0	12209.0
196.0	11681.0
197.0	11482.0
198.0	12042.0
199.0	12286.0
200.0	12020.0
201.0	11905.0
202.0	11941.0
203.0	11557.0
204.0	12226.0
205.0	11830.0
206.0	11852.0
207.0	11858.0
208.0	11701.0
209.0	11980.0
210.0	11686.0
211.0	11821.0
212.0	11669.0
213.0	11638.0
214.0	11809.0
215.0	12026.0
216.0	11759.0
217.0	11810.0
218.0	11889.0
219.0	11874.0
220.0	11676.0
221.0	11753.0
222.0	12267.0
223.0	11504.0
224.0	11885.0
225.0	11410.0
226.0	12186.0
227.0	11850.0
228.0	12069.0
229.0	11798.0
230.0	11288.0
231.0	11891.0
232.0	12001.0
233.0	11787.0
234.0	11584.0
235.0	11521.0
236.0	12038.0
237.0	11818.0
238.0	11725.0
239.0	11990.0
240.0	11687.0
241.0	11692.0
242.0	11564.0
243.0	12266.0
244.0	12191.0
245.0	11653.0
246.0	11646.0
247.0	11909.0
248.0	12119.0
249.0	11692.0
250.0	11507.0
251.0	12101.0
252.0	11648.0
253.0	11562.0
254.0	12032.0
255.0	12077.0
256.0	12113.0
257.0	11799.0
258.0	11777.0
259.0	11760.0
260.0	11817.0
261.0	11903.0
262.0	11877.0
263.0	11512.0
264.0	11958.0
265.0	12034.0
266.0	11809.0
267.0	12281.0
268.0	11998.0
269.0	11883.0
270.0	11680.0
271.0	11803.0
272.0	12311.0
273.0	12117.0
274.0	11865.0
275.0	12121.0
276.0	12082.0
277.0	11677.0
278.0	11995.0
279.0	11770.0
280.0	11681.0
281.0	12117.0
282.0	12198.0
283.0	12145.0
284.0	11723.0
285.0	11855.0
286.0	12175.0
287.0	12413.0
288.0	11577.0
289.0	12018.0
290.0	11811.0
291.0	11601.0
292.0	11384.0
293.0	12118.0
294.0	11785.0
295.0	11949.0
296.0	11753.0
297.0	11534.0
298.0	12001.0
299.0	12094.0
300.0	11876.0
301.0	12027.0
302.0	11702.0
303.0	11728.0
304.0	11614.0
305.0	11363.0
306.0	11706.0
307.0	11668.0
308.0	11535.0
309.0	11893.0
310.0	11325.0
311.0	11532.0
312.0	11928.0
313.0	12149.0
314.0	11694.0
315.0	11984.0
316.0	11595.0
317.0	12259.0
318.0	12062.0
319.0	11930.0
320.0	12281.0
321.0	11699.0
322.0	11636.0
323.0	12135.0
324.0	11501.0
325.0	11538.0
326.0	11666.0
327.0	12417.0
328.0	11695.0
329.0	11603.0
330.0	12008.0
331.0	12190.0
332.0	11812.0
333.0	11469.0
334.0	11651.0
335.0	11857.0
336.0	11889.0
337.0	12147.0
338.0	12073.0
339.0	12142.0
340.0	12070.0
341.0	11821.0
342.0	11828.0
343.0	12244.0
344.0	11659.0
345.0	11534.0
346.0	11737.0
347.0	11283.0
348.0	12075.0
349.0	11594.0
350.0	11615.0
351.0	11810.0
352.0	11975.0
353.0	11813.0
354.0	11759.0
355.0	12364.0
356.0	12058.0
357.0	12377.0
358.0	12014.0
